stock_code,trade_date,close,macd_dif,macd_dea,macd,kdj_k,kdj_d,kdj_j,rsi_6,rsi_12,rsi_24,boll_upper,boll_mid,boll_lower,cci,turnover_rate,turnover_rate_f,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv,stock_name,area,industry,list_date
688002.SH,20241230,49.32,0.433,0.358,0.15,51.435,49.409,55.487,53.601,53.555,55.298,50.511,48.712,46.913,58.614,1.4282,1.8945,0.67,37.8826,4.3904,5.5452,,45492.2651,45492.2651,34295.2521,2243678.5147,2243678.5147,睿创微纳,山东,通信设备,20190722
300296.SZ,20241230,7.01,0.401,0.484,-0.166,17.435,27.089,-1.873,45.613,52.95,56.434,8.467,6.941,5.415,-59.284,9.6657,10.339,0.75,2997.4415,2.1135,2.6289,0.6813,264644.4098,220728.7704,206353.6204,1855157.3127,1547308.6805,利亚德,北京,元器件,20120315
002972.SZ,20241230,10.8,-0.031,0.024,-0.109,36.641,29.654,50.617,51.387,49.64,50.996,11.532,10.94,10.348,-32.857,4.4656,6.1372,1.22,33.2123,2.2194,9.5893,4.1469,24600.88,13313.7214,9687.4606,265689.504,143788.1911,科安达,深圳,运输设备,20191227
002547.SZ,20241230,4.26,-0.128,0.112,-0.48,5.421,10.563,-4.863,16.841,32.251,44.135,6.91,5.509,4.108,-104.526,7.2256,10.074,0.9,,72.4814,2.2883,,112805.7168,110480.7166,79243.2165,480552.3536,470647.8527,春兴精工,江苏,汽车配件,20110218
600653.SH,20241230,2.18,-0.018,0.05,-0.136,11.677,16.326,2.378,23.831,37.911,47.584,2.947,2.515,2.083,-106.153,2.9884,4.0285,0.94,,5.8336,0.9572,,194638.0317,194638.0317,144384.5012,424310.9091,424310.9091,申华控股,辽宁,汽车服务,19901219
600580.SH,20241230,19.1,0.845,0.465,0.759,73.862,62.348,96.889,90.503,79.518,70.417,18.529,16.032,13.534,181.827,22.0715,36.075,1.79,101.9141,2.5185,1.5853,0.5218,130262.2626,130262.2626,79697.4677,2488009.2157,2488009.2157,卧龙电驱,浙江,电气设备,20020606
603298.SH,20241230,18.35,0.186,0.148,0.076,55.667,56.682,53.637,55.394,56.256,53.492,18.748,18.055,17.362,68.505,0.7769,2.0297,0.89,12.0903,2.4751,1.4576,1.9463,130981.2049,130981.2049,50135.7401,2403505.1099,2403505.1099,杭叉集团,浙江,工程机械,20161227
603073.SH,20241230,14.77,-0.279,-0.138,-0.281,29.489,23.901,40.663,40.109,41.155,46.09,16.993,15.578,14.163,-56.023,2.7094,2.9218,0.96,19.6272,1.3005,2.2823,2.0311,11600.0,5089.2848,4719.4226,171332.0,75168.7365,彩蝶实业,浙江,纺织,20230316
688339.SH,20241230,24.25,-0.381,-0.263,-0.235,26.78,22.218,35.904,45.347,44.749,48.036,27.203,25.097,22.991,-63.165,1.4748,1.4753,0.93,,2.0129,6.8178,,23165.2081,15938.9523,15934.265,561756.2964,386519.5933,亿华通-U,北京,汽车配件,20200810
300640.SZ,20241230,5.83,-0.123,0.097,-0.44,13.339,14.107,11.803,22.01,36.533,46.391,8.261,6.899,5.537,-96.756,6.276,7.5346,0.74,117.3382,2.2582,2.1758,1.1951,31245.2427,22218.4505,18506.8113,182159.7649,129533.5664,德艺文创,福建,家居用品,20170417
300346.SZ,20241230,40.65,0.105,0.236,-0.262,30.492,33.604,24.268,44.243,47.914,51.58,42.841,41.416,39.992,-77.365,2.6872,3.1233,0.79,89.4654,7.0149,10.7078,0.1972,57596.4086,54712.85,47074.1419,2341294.0096,2224077.3525,南大光电,江苏,半导体,20120807
002840.SZ,20241230,13.02,0.085,0.212,-0.254,30.782,30.04,32.266,40.01,46.138,50.086,14.413,13.546,12.679,-63.545,2.8972,4.8421,0.81,,3.519,0.9458,,64649.497,49733.637,29757.6954,841736.4509,647531.9537,华统股份,浙江,食品,20170110
000903.SZ,20241230,3.5,0.04,0.181,-0.282,8.143,12.049,0.33,28.479,41.328,49.684,5.024,4.15,3.276,-123.8,3.4557,5.2246,0.62,,2.5855,1.3233,,194976.9173,192026.1648,127011.9255,682419.2106,672091.5768,云内动力,云南,汽车配件,19990415
301013.SZ,20241230,12.14,-0.34,-0.214,-0.252,21.719,21.246,22.664,31.709,36.88,43.987,14.488,13.152,11.816,-101.761,3.4642,3.8652,0.88,,3.3306,5.2807,,23374.3056,18924.1638,16961.1092,283764.07,229739.3485,利和兴,深圳,专用机械,20210629
300436.SZ,20241230,33.44,0.836,0.743,0.185,67.725,52.37,98.433,65.616,60.395,58.091,36.119,31.285,26.451,40.261,5.2782,8.3798,1.19,,11.9457,11.3476,,15926.7,13671.7638,8611.4577,532588.848,457183.7815,广生堂,福建,化学制药,20150422
688033.SH,20241230,5.92,-0.211,-0.125,-0.172,11.36,12.228,9.625,23.914,31.236,41.691,7.415,6.573,5.731,-97.042,1.5657,2.0942,0.98,,0.7264,3.3856,,56219.8596,56219.8596,42029.9324,332821.5688,332821.5688,天宜上佳,北京,电气设备,20190722
301373.SZ,20241230,26.04,-0.231,-0.004,-0.454,18.606,21.44,12.938,33.506,40.047,47.182,29.212,27.401,25.59,-95.672,1.3515,1.3736,1.01,21.6158,1.8099,6.1437,1.1521,10847.2091,3847.2822,3785.273,282461.325,100183.2285,凌玮科技,广东,化工原料,20230208
002783.SZ,20241230,8.62,-0.001,0.032,-0.065,41.035,35.728,51.649,50.029,49.729,51.345,9.187,8.696,8.205,39.882,12.1265,14.4228,2.4,36.6261,1.7389,1.1854,1.1601,49979.5666,43944.7938,36947.979,430823.8641,378804.1226,凯龙股份,湖北,化工原料,20151209
002771.SZ,20241230,18.28,-0.333,-0.297,-0.072,36.239,39.184,30.35,42.443,43.398,46.035,20.435,19.01,17.586,-22.544,5.3015,6.0842,0.65,,5.9402,8.1748,,20976.41,17451.4655,15206.649,383448.7748,319012.7893,真视通,北京,软件服务,20150629
688768.SH,20241230,36.22,0.182,0.386,-0.409,52.567,40.711,76.278,52.324,51.474,54.632,38.638,36.616,34.594,11.797,1.0404,1.7357,1.4,38.7206,3.3045,5.8549,,8742.7353,8162.6048,4892.6722,316661.8726,295649.5459,容知日新,安徽,电器仪表,20210726
300769.SZ,20241230,38.71,-1.278,-0.62,-1.316,12.12,11.574,13.212,17.304,32.441,44.538,49.42,43.339,37.258,-108.235,4.3569,5.3828,1.3,,1.784,1.1794,,28018.803,25175.3158,20376.8849,1084607.8641,974536.4746,德方纳米,深圳,化工原料,20190415
600530.SH,20241230,4.39,0.174,0.15,0.049,78.819,70.682,95.092,71.708,67.113,64.132,4.383,3.857,3.332,174.415,4.9943,11.3206,1.15,2403.5157,11.2822,12.0376,,77492.0,77492.0,34187.1631,340189.88,340189.88,交大昂立,上海,医疗保健,20010702
300654.SZ,20241230,10.66,-0.208,0.071,-0.558,12.358,16.243,4.588,27.118,38.095,46.103,13.875,12.076,10.276,-108.786,3.724,6.8373,0.62,91.9635,4.6346,7.4069,0.4662,36604.6516,32622.3824,17768.244,390205.5861,347754.5964,世纪天鸿,山东,出版业,20170926
000035.SZ,20241230,4.96,-0.05,-0.012,-0.076,26.922,20.845,39.077,37.833,40.953,47.772,5.6,5.194,4.789,-56.109,0.9179,1.4551,1.06,33.061,1.1435,2.1245,0.4043,250078.3182,242579.4086,153020.288,1240388.4583,1203193.8667,中国天楹,江苏,环境保护,19940408
601226.SH,20241230,6.93,0.058,0.05,0.018,55.35,35.426,95.196,75.782,65.86,61.964,6.982,6.489,5.996,163.375,4.3639,11.7104,3.69,66.0963,1.8941,0.9904,0.3752,116660.0,116222.37,43310.3344,808453.8,805421.0241,华电科工,北京,建筑工程,20141211
688484.SH,20241230,38.15,0.373,0.728,-0.709,22.622,24.118,19.632,37.307,46.384,51.861,41.713,39.423,37.133,-115.876,2.9958,3.2346,1.0,45.9893,4.1893,6.5617,,42545.7743,29106.4377,26958.0115,1623121.2895,1110410.5983,南芯科技,上海,半导体,20230407
605123.SH,20241230,55.31,-0.53,-0.36,-0.339,21.938,26.61,12.594,37.395,41.936,47.032,59.174,56.915,54.657,-81.613,0.6644,1.5269,0.61,21.2235,1.5513,2.0276,3.2544,12117.0892,12117.0892,5272.0892,670196.2037,670196.2037,派克新材,江苏,航空,20200825
002902.SZ,20241230,25.1,0.211,0.152,0.119,63.416,54.085,82.078,62.764,57.724,55.264,25.523,23.867,22.211,86.295,15.1286,17.4101,1.5,,5.3374,3.6341,,23547.7062,17757.3746,15430.3978,591047.4256,445710.1025,铭普光磁,广东,通信设备,20170929
603697.SH,20241230,10.23,0.107,0.216,-0.22,34.893,33.556,37.569,48.059,50.073,54.942,11.018,10.378,9.739,-56.077,0.968,3.2549,0.68,33.3149,2.517,4.0009,4.9853,42769.2098,42769.2098,12719.3189,437529.0163,437529.0163,有友食品,重庆,食品,20190508
301116.SZ,20241230,12.77,0.025,0.317,-0.585,13.669,19.554,1.898,25.823,40.015,47.742,16.392,14.34,12.287,-111.388,8.6024,8.7352,0.93,,3.1908,0.2773,0.6167,44897.9593,11649.8567,11472.797,573346.9403,148768.6701,益客食品,江苏,食品,20220118
601728.SH,20241230,7.26,0.175,0.149,0.052,80.284,78.45,83.954,78.577,73.763,65.754,7.367,6.916,6.466,113.713,0.5103,0.7198,0.85,20.3512,1.4814,1.2808,3.5413,9150713.8699,2025267.5382,1435912.6872,66434182.6955,14703442.3273,中国电信,北京,电信运营,20210820
603280.SH,20241230,21.22,-0.143,0.056,-0.397,32.752,24.697,48.864,40.734,44.1,48.689,24.22,22.246,20.271,-78.842,2.5574,2.5574,0.62,20.1284,1.7657,2.1511,1.6023,10840.6667,2794.1667,2794.1667,230038.9474,59292.2174,南方路机,福建,工程机械,20221108
601857.SH,20241230,9.0,0.189,0.127,0.123,84.952,80.5,93.856,74.527,69.994,62.159,9.047,8.529,8.012,122.767,0.0901,1.3268,0.7,10.1671,1.1055,0.5518,5.0,18302097.7818,16192207.7818,1099851.2248,164718880.0362,145729870.0362,中国石油,北京,石油开采,20071105
600481.SH,20241230,5.77,-0.141,-0.071,-0.14,19.95,20.917,18.017,31.391,38.783,46.8,7.139,6.31,5.48,-98.976,1.4928,2.7648,0.56,,2.0208,0.7339,2.0797,187068.2723,187068.2723,101002.6871,1079383.9312,1079383.9312,双良节能,江苏,电气设备,20030422
300850.SZ,20241230,19.86,-0.952,-0.672,-0.561,17.296,14.244,23.4,27.104,31.115,42.3,25.3,21.946,18.593,-102.846,2.0785,2.7362,0.83,,1.4718,2.6418,0.5237,35874.4749,24544.5608,18645.2585,712467.0715,487454.9775,新强联,河南,机械基件,20200713
688615.SH,20241230,208.47,-6.219,-4.564,-3.31,43.234,30.361,68.981,44.933,44.234,52.868,246.761,220.005,193.249,-41.255,4.1643,4.1643,0.6,58.9436,8.098,15.2301,,10000.0,1879.6119,1879.6119,2084700.0,391842.6928,合合信息,上海,软件服务,20240926
603333.SH,20241230,5.48,0.296,0.27,0.053,64.165,62.736,67.022,54.027,57.791,59.535,5.868,5.124,4.38,90.109,9.2656,17.3288,0.85,372.9279,1.6156,1.892,0.1824,62152.7586,62152.7586,33232.7586,340597.1171,340597.1171,尚纬股份,四川,电气设备,20120507
002745.SZ,20241230,9.11,0.082,0.069,0.027,63.657,52.916,85.138,70.486,62.076,58.461,9.064,8.766,8.468,207.435,4.3601,5.1711,2.34,30.58,1.0956,0.7964,7.6619,148416.6399,106467.6029,89768.9306,1352075.5895,969919.8624,木林森,广东,元器件,20150217
301512.SZ,20241230,40.33,-0.736,-0.166,-1.14,15.634,19.228,8.446,31.239,37.682,44.133,48.778,44.201,39.625,-111.951,3.0214,5.3045,0.88,174.1909,2.1898,4.0389,1.8597,5333.34,2481.34,1413.34,215093.6022,100072.4422,智信精密,深圳,专用机械,20230720
002833.SZ,20241230,17.19,-0.227,-0.119,-0.216,31.556,24.806,45.055,36.802,40.667,47.123,19.347,17.913,16.479,-60.718,1.1202,1.3541,0.77,12.8641,2.7635,2.6036,5.2356,42423.0475,24727.1984,20456.7922,729252.1865,425060.5405,弘亚数控,广东,专用机械,20161228
002367.SZ,20241230,7.01,0.027,0.097,-0.14,30.82,24.846,42.769,43.78,47.32,52.036,7.834,7.239,6.644,-58.484,1.2364,1.5517,0.66,18.8905,1.6167,1.2707,4.9864,79878.6187,52620.0358,41927.2531,559949.1171,368866.451,康力电梯,江苏,运输设备,20100312
603999.SH,20241230,6.3,0.016,0.138,-0.243,17.027,17.634,15.813,35.353,43.456,49.782,7.687,6.736,5.784,-81.047,1.9024,4.5122,0.65,36.2423,1.819,3.0716,0.8254,57600.0,57600.0,24285.4056,362880.0,362880.0,读者传媒,甘肃,出版业,20151210
300713.SZ,20241230,16.44,-0.294,-0.164,-0.261,38.863,36.171,44.247,43.101,43.886,47.823,18.775,17.238,15.702,-61.409,6.4001,9.465,1.02,,4.3591,10.7424,,15872.081,8763.4378,5925.7296,260937.0116,144070.9174,英可瑞,深圳,电气设备,20171101
300046.SZ,20241230,39.57,0.295,0.204,0.181,59.938,60.317,59.18,42.788,47.611,51.792,42.981,39.904,36.827,-4.816,8.7278,11.8457,0.59,751.5172,8.3996,28.3264,,23653.1371,23653.1371,17427.3371,935954.635,935954.635,台基股份,湖北,半导体,20100120
300854.SZ,20241230,12.47,-0.268,-0.036,-0.463,17.923,20.231,13.307,31.343,36.957,44.414,15.468,13.798,12.127,-98.498,3.0186,3.8488,0.61,51.1728,1.2678,1.7359,0.8825,10104.35,5616.7788,4405.3038,126001.2445,70041.2316,中兰环保,深圳,环境保护,20210916
600398.SH,20241230,7.16,0.183,0.146,0.074,68.917,66.968,72.816,75.273,69.117,62.491,7.008,6.471,5.934,246.082,4.1315,10.2853,3.36,14.2806,2.0526,1.6207,11.0335,480277.0296,480277.0296,192919.4365,3438783.5319,3438783.5319,海澜之家,江苏,服饰,20001228
600880.SH,20241230,5.03,0.048,0.201,-0.306,12.499,23.069,-8.641,35.155,43.709,49.409,6.824,5.497,4.17,-70.735,7.0381,10.929,1.02,649.8033,1.8131,12.2148,0.1988,109333.2092,109303.0175,70389.7562,549946.0423,549794.178,博瑞传播,四川,广告包装,19951115
601991.SH,20241230,2.89,0.007,0.008,-0.003,44.838,44.499,45.518,46.833,49.094,50.396,2.985,2.905,2.825,-53.03,0.7784,2.873,0.99,18.0745,1.7373,0.4356,0.2595,1850671.0504,1239608.9106,335854.3159,5348439.3357,3582469.7516,大唐发电,北京,火力发电,20061220
603595.SH,20241230,17.98,-0.41,-0.268,-0.285,30.886,25.381,41.895,43.226,43.212,46.365,20.905,18.824,16.743,-67.003,1.9902,4.3698,0.79,,2.7681,2.1845,,23244.2326,23244.2326,10586.6191,417931.3021,417931.3021,东尼电子,浙江,元器件,20170712
002053.SZ,20241230,11.57,0.013,0.039,-0.052,22.976,37.954,-6.98,36.444,44.178,47.892,12.356,11.776,11.195,-101.981,0.4269,1.6042,0.63,14.8007,1.4558,3.0221,1.3829,92072.9464,92070.0299,24499.4605,1065283.9898,1065250.2459,云南能投,云南,食品,20060627
832978.BJ,20241230,13.52,-0.466,-0.295,-0.341,30.07,37.981,14.247,21.948,33.716,43.991,17.508,15.202,12.896,-142.646,2.0561,2.2226,0.89,18.6847,3.8341,3.2345,,17926.1468,10016.6948,9266.2882,242361.5047,135425.7137,开特股份,湖北,汽车配件,20230928
688265.SH,20241230,23.4,-0.779,-0.529,-0.5,16.389,15.179,18.807,30.375,34.478,42.284,27.823,25.222,22.622,-84.915,0.6106,1.0937,0.75,,1.0991,5.0201,,7796.3513,4938.8513,2757.3032,182434.6204,115569.1204,南模生物,上海,医疗保健,20211228
300092.SZ,20241230,11.92,-0.097,-0.06,-0.073,46.371,35.608,67.896,48.7,47.23,49.759,12.86,12.165,11.47,-34.287,2.1436,2.8009,0.95,19.1604,2.0337,2.3651,1.9295,27392.3271,20986.6256,16061.6933,326516.539,250160.5772,科新机电,四川,专用机械,20100708
300695.SZ,20241230,45.93,0.744,0.943,-0.398,49.726,41.381,66.417,47.081,50.976,53.89,50.256,46.706,43.156,-14.973,0.6222,2.1085,0.69,22.2129,1.3054,4.5083,1.5165,7092.9872,7092.9872,2092.9872,325780.9021,325780.9021,兆丰股份,浙江,汽车配件,20170908
603110.SH,20241230,14.99,-0.412,-0.067,-0.69,18.761,15.901,24.481,41.386,42.112,48.15,18.596,16.273,13.95,-77.095,4.3454,5.6496,1.31,60.6052,4.2992,7.5237,,20122.6732,20122.6732,15477.4789,301638.8713,301638.8713,东方材料,安徽,染料涂料,20171013
002669.SZ,20241230,9.88,-0.108,0.001,-0.219,34.792,22.802,58.774,48.49,46.719,50.017,11.3,10.268,9.235,-48.815,2.5004,3.4981,0.86,,1.035,1.0038,0.7039,30340.0,30162.52,21559.9179,299759.2,298005.6976,康达新材,上海,化工原料,20120416
603191.SH,20241230,13.06,0.035,0.034,0.003,58.768,45.175,85.952,58.416,54.557,53.225,13.52,12.911,12.302,50.676,6.5082,6.5321,1.23,60.0033,1.8066,1.393,1.1463,33316.7407,18670.5866,18602.1266,435116.6335,243837.861,望变电气,重庆,电气设备,20220428
600346.SH,20241230,15.35,0.197,0.197,-0.001,52.089,56.412,43.443,58.455,58.963,57.094,15.768,15.097,14.425,15.081,0.2707,0.9945,1.38,17.1272,1.7617,0.4513,3.5831,703909.9786,703909.9786,191580.2681,10805018.1715,10805018.1715,恒力石化,辽宁,石油加工,20010820
600731.SH,20241230,5.84,-0.082,-0.022,-0.121,23.695,19.305,32.476,38.054,39.478,47.001,6.623,6.14,5.656,-71.028,0.9056,1.1843,0.66,14.1854,1.0543,1.3767,3.4247,55874.2416,55798.2665,42667.5816,326305.5709,325861.8764,湖南海利,湖南,农药化肥,19960802
300370.SZ,20241230,3.32,-0.001,0.112,-0.227,15.704,16.168,14.776,29.3,40.293,48.866,4.616,3.895,3.175,-94.816,3.4598,4.5952,0.69,,8.87,11.1421,,156537.6225,132484.7224,99750.9744,519704.9067,439849.2784,安控科技,四川,电器仪表,20140123
300005.SZ,20241230,7.18,-0.173,-0.079,-0.189,9.815,12.843,3.761,29.34,37.032,45.282,8.584,7.795,7.006,-97.884,1.2114,1.6621,0.58,49.7804,3.0375,4.0469,0.3196,88370.2186,88332.1861,64378.8645,634498.1695,634225.0962,探路者,北京,服饰,20091030
600408.SH,20241230,2.03,-0.041,0.018,-0.117,11.43,14.512,5.267,29.669,38.122,45.591,2.761,2.329,1.897,-89.456,3.7611,5.496,1.09,,1.3182,0.277,,100680.0,100680.0,68899.2884,204380.4,204380.4,安泰集团,山西,焦炭加工,20030212
002629.SZ,20241230,3.86,0.055,0.168,-0.226,28.348,23.826,37.394,52.733,51.779,55.279,4.859,4.019,3.179,-61.854,8.5592,8.6471,0.94,,54.1802,9.1194,,43664.8,34542.0849,34191.0987,168546.128,133332.4477,仁智股份,浙江,石油开采,20111103
300873.SZ,20241230,17.46,-0.193,-0.059,-0.268,27.283,22.447,36.955,38.663,43.057,47.947,19.81,18.296,16.781,-62.715,1.3851,2.1808,1.08,15.8829,1.3678,2.342,2.2569,23060.1779,16923.9685,10749.3654,402630.7061,295492.49,海晨股份,江苏,仓储物流,20200824
001267.SZ,20241230,8.1,0.019,0.177,-0.316,34.96,26.094,52.691,45.442,47.445,51.871,10.138,8.71,7.282,-43.866,3.7159,8.0266,1.47,107.4348,4.1499,9.7268,0.4938,77957.1428,77526.8628,35890.8728,631452.8567,627967.5887,汇绿生态,湖北,建筑工程,20211117
002664.SZ,20241230,14.18,0.008,-0.078,0.173,67.328,50.789,100.405,60.555,55.593,53.409,14.736,13.8,12.863,81.111,2.5598,5.8841,0.75,35.8862,1.6716,0.9943,0.4934,40735.76,40173.3688,17476.96,577633.0768,569658.3696,信质集团,浙江,汽车配件,20120316
301236.SZ,20241230,61.59,-0.081,-0.107,0.051,59.704,51.951,75.21,50.949,49.894,51.771,65.367,61.535,57.703,-3.578,3.5206,4.3972,0.71,227.9013,5.6094,2.1772,0.2923,95294.1177,68031.5389,54468.9954,5869164.7091,4190062.4809,软通动力,北京,软件服务,20220315
688006.SH,20241230,18.64,-0.439,-0.274,-0.33,9.396,11.908,4.372,23.099,34.17,44.56,21.516,19.866,18.216,-105.465,0.4456,1.3283,0.87,23.8807,2.1541,3.4159,,60367.2152,60367.2152,20252.3574,1125244.8913,1125244.8913,杭可科技,浙江,电气设备,20190722
600448.SH,20241230,2.67,-0.055,0.013,-0.137,19.768,21.253,16.799,30.716,36.967,45.37,3.46,3.004,2.547,-89.059,2.8464,3.4983,0.72,194.8849,1.3389,0.6167,,62981.9662,62981.9662,51245.5192,168161.8498,168161.8498,华纺股份,山东,纺织,20010903
605218.SH,20241230,27.39,0.256,0.324,-0.136,44.842,44.345,45.836,59.518,55.196,54.332,29.078,26.263,23.448,10.981,6.2967,21.1794,1.24,69.7428,4.5659,3.0457,0.4965,21283.346,21283.346,6327.5505,582950.8469,582950.8469,伟时电子,江苏,元器件,20200928
603030.SH,20241230,2.73,-0.022,0.071,-0.186,12.247,14.366,8.011,28.565,38.473,47.377,3.904,3.205,2.506,-94.795,2.5104,3.539,1.11,68.0282,3.6084,4.2842,,131693.352,131693.352,93417.4659,359522.851,359522.851,全筑股份,上海,装修装饰,20150320
002172.SZ,20241230,3.21,-0.008,0.077,-0.169,8.873,15.556,-4.492,29.515,39.439,46.982,4.115,3.632,3.149,-113.67,3.5853,5.351,0.51,50.4801,18.5432,1.1982,,76573.236,76527.198,51275.6381,245800.0876,245652.3056,澳洋健康,江苏,医疗保健,20070921
837748.BJ,20241230,19.45,-1.419,-0.967,-0.903,7.928,11.147,1.49,17.938,29.901,41.618,28.581,23.534,18.486,-136.218,1.0783,4.7037,0.94,67.0268,5.1344,7.2144,,7674.0,6234.7575,1429.3509,149259.3,121266.0334,路桥信息,福建,软件服务,20230816
002510.SZ,20241230,6.09,0.0,0.097,-0.195,26.478,24.552,30.331,38.26,44.716,50.432,7.376,6.538,5.7,-63.599,5.3181,6.3386,0.67,71.6786,2.5553,2.0236,0.4571,101513.8708,100484.6946,84306.7754,618219.4732,611951.7901,天汽模,天津,汽车配件,20101125
600525.SH,20241230,5.01,-0.182,-0.147,-0.07,29.108,21.213,44.899,31.212,32.222,41.2,5.921,5.358,4.796,-87.889,0.6944,0.9971,0.79,,1.298,0.8124,,131904.5152,131452.5152,91555.6744,660841.6212,658577.1012,长园集团,深圳,电气设备,20021202
002017.SZ,20241230,11.12,0.111,0.153,-0.084,45.905,47.072,43.571,47.735,50.381,52.614,11.739,11.211,10.683,-52.972,2.8644,5.1368,0.79,34.5357,3.8416,4.6038,1.3489,58043.1909,58008.5882,32346.4733,645440.2828,645055.5008,东信和平,广东,通信设备,20040713
002916.SZ,20241230,129.9,6.657,4.023,5.268,87.64,85.669,91.582,89.888,81.739,69.0,132.971,109.882,86.793,109.473,1.6236,4.5383,0.86,33.6814,4.683,3.8928,0.6928,51287.7535,51081.2039,18274.3369,6662279.1797,6635448.3866,深南电路,深圳,元器件,20171213
301180.SZ,20241230,16.54,0.266,0.348,-0.163,30.2,33.93,22.739,42.437,49.623,52.331,18.12,16.665,15.21,-105.976,0.8258,0.8258,0.8,473.7075,4.9301,6.444,0.1511,40001.0,40001.0,40001.0,661616.54,661616.54,万祥科技,江苏,元器件,20211116
002266.SZ,20241230,3.2,-0.05,-0.029,-0.042,19.445,16.489,25.357,36.221,38.987,45.435,3.548,3.331,3.115,-73.502,0.5391,1.1793,0.9,20.4991,1.4942,0.8374,1.5503,521927.1402,489680.1048,223861.9451,1670166.8486,1566976.3354,浙富控股,浙江,环境保护,20080806
603275.SH,20241230,34.82,0.205,0.621,-0.831,21.598,23.982,16.83,35.905,43.725,50.469,39.548,36.923,34.298,-88.561,2.8657,2.8657,1.1,25.4158,1.8858,8.0725,0.596,14877.1851,4219.2463,4219.2463,518023.5852,146914.1562,众辰科技,上海,电器仪表,20230823
002817.SZ,20241230,6.37,-0.068,0.014,-0.163,19.576,19.331,20.066,34.641,40.127,47.332,7.298,6.742,6.186,-92.764,1.2023,2.0081,0.72,37.8825,2.0807,4.1989,1.3344,29909.817,29003.9295,17364.823,190525.5343,184755.0309,黄山胶囊,安徽,化学制药,20161025
002293.SZ,20241230,7.81,-0.036,0.062,-0.195,13.461,15.385,9.613,24.514,38.566,47.801,8.902,8.278,7.654,-92.76,0.5985,1.1399,0.7,15.5291,1.699,1.363,7.704,83098.2481,82676.3319,43406.0507,648997.3177,645702.1521,罗莱生活,江苏,纺织,20090910
300214.SZ,20241230,5.9,-0.066,0.004,-0.14,32.426,24.914,47.451,50.727,47.465,50.237,6.658,6.09,5.522,-47.006,2.8378,4.2522,1.77,,1.1166,0.9005,0.6652,46516.2614,40356.3836,26932.2835,274445.9423,238102.6632,日科化学,山东,化工原料,20110511
300645.SZ,20241230,15.33,-0.356,-0.128,-0.456,18.418,20.529,14.197,32.515,38.671,46.009,18.304,16.562,14.819,-105.573,2.8067,4.1752,0.77,102.3656,2.1215,1.7673,0.2549,14208.3615,14206.4865,9550.0638,217814.1818,217785.438,正元智慧,浙江,软件服务,20170421
300380.SZ,20241230,52.33,-1.456,-0.282,-2.347,20.739,13.276,35.664,48.418,45.906,50.468,67.485,56.645,45.805,-56.438,10.8794,19.4736,1.48,,19.5254,7.9187,,13843.905,12737.3543,7116.0515,724451.5487,666545.7505,安硕信息,上海,软件服务,20140128
002739.SZ,20241230,12.36,0.052,0.173,-0.243,15.774,19.883,7.556,29.989,43.643,50.764,13.658,12.812,11.967,-91.269,0.8536,1.527,0.92,,3.3034,2.0533,,217936.881,210492.7442,117670.0686,2693699.8492,2601690.3183,万达电影,北京,影视音像,20150122
